[*] Connected to USB device: Device(id="emulator-5554", name="Android Emulator 5554", type='usb')
val : ZT
key : pnac
val : ZT_1126306ZH
key : storydatetime
val : 05/27/2024 03:20:00
key : lang
val : 1028
key : subtype
val : 2
key : takedatetime
val : 05/27/2024 03:20:00
key : attribtn
val : ZT
key : pnac
val : GLH_1537621ZH
key : storydatetime
val : 05/27/2024 03:18:04
key : lang
val : 1028
key : subtype
val : 2
key : takedatetime
val : 05/27/2024 03:18:04
key : attribtn
val : GLH
key : pnac
val : EJHK_3776785ZH
key : storydatetime
val : 05/27/2024 03:18:00
key : lang
val : 1028
key : subtype
val : 2
key : takedatetime
val : 05/27/2024 03:18:00
key : attribtn
val : EJHK
key : pnac
val : GLH_4772526ZH
key : storydatetime
val : 05/27/2024 03:17:56
key : lang
val : 1028
key : subtype
val : 2
key : takedatetime
val : 05/27/2024 03:17:56
key : attribtn
val : GLH
key : pnac
val : GLH_1537619ZH
key : storydatetime
val : 05/27/2024 03:17:20
key : lang
val : 1028
key : subtype
val : 2
key : takedatetime
val : 05/27/2024 03:17:20
key : attribtn
val : GLH
key : pnac
val : GLH_1537616ZH
key : storydatetime
val : 05/27/2024 03:16:52
key : lang
val : 1028
key : subtype
val : 2
key : takedatetime
val : 05/27/2024 03:16:52
key : attribtn
val : GLH
key : pnac
val : ONCC_20240527111517ZH
key : storydatetime
val : 05/27/2024 03:15:17
key : lang
val : 1028
key : subtype
val : 2
key : takedatetime
val : 05/27/2024 03:15:17
key : attribtn
val : on.cc
key : pnac
val : GLH_1537609ZH
key : storydatetime
val : 05/27/2024 03:14:49
key : lang
val : 1028
key : subtype
val : 2
key : takedatetime
val : 05/27/2024 03:14:49
key : attribtn
val : GLH
key : pnac
val : ZT_1126312ZH
key : storydatetime
val : 05/27/2024 03:14:11
key : lang
val : 1028
key : subtype
val : 2
key : takedatetime
val : 05/27/2024 03:14:11
key : attribtn
val : ZT
key : pnac
val : GLH_4772525ZH
key : storydatetime
val : 05/27/2024 03:13:22
key : lang
val : 1028
key : subtype
val : 2
key : takedatetime
val : 05/27/2024 03:13:22
key : attribtn
val : GLH
key : pnac
val : GLH_1537604ZH
key : storydatetime
val : 05/27/2024 03:12:17
key : lang
val : 1028
key : subtype
val : 2
key : takedatetime
val : 05/27/2024 03:12:17
key : attribtn
val : GLH
key : pnac
val : ZT_1126313ZH
key : storydatetime
val : 05/27/2024 03:11:58
key : lang
val : 1028
key : subtype
val : 2
key : takedatetime
val : 05/27/2024 03:11:58
key : attribtn
val : ZT
key : pnac
val : GLH_755524ZH
key : storydatetime
val : 05/27/2024 03:11:39
key : lang
val : 1028
key : subtype
val : 2
key : takedatetime
val : 05/27/2024 03:11:39
key : attribtn
val : GLH
key : pnac
val : GLH_755518ZH
key : storydatetime
val : 05/27/2024 03:11:10
key : lang
val : 1028
key : subtype
val : 2
key : takedatetime
val : 05/27/2024 03:11:10
key : attribtn
val : GLH
key : pnac
val : ZT_1126311ZH
key : storydatetime
val : 05/27/2024 03:10:20
key : lang
val : 1028
key : subtype
val : 2
key : takedatetime
val : 05/27/2024 03:10:20
key : attribtn
val : ZT
key : pnac
val : GLH_1537599ZH
key : storydatetime
val : 05/27/2024 03:09:53
key : lang
val : 1028
key : subtype
val : 2
key : takedatetime
val : 05/27/2024 03:09:53
key : attribtn
val : GLH
key : pnac
val : EJHK_3776784ZH
key : storydatetime
val : 05/27/2024 03:09:00
key : lang
val : 1028
key : subtype
val : 2
key : takedatetime
val : 05/27/2024 03:09:00
key : attribtn
val : EJHK
加密前：http://trade.firstsechk.com/i-trade/streaming/streamSyncRequest
java.lang.Exception
	at java.net.URL.<init>(Native Method)
	at b1.b.run(SourceFile:169)
	at java.util.TimerThread.mainLoop(Timer.java:562)
	at java.util.TimerThread.run(Timer.java:512)

key : java.net.AddressCache$AddressCacheKey@431ade92
val : java.net.AddressCache$AddressCacheEntry@c2a53a2
加密前：http://trade.firstsechk.com/i-trade/streaming/streamSyncRequest
java.lang.Exception
	at java.net.URL.<init>(Native Method)
	at b1.b.run(SourceFile:169)
	at java.util.TimerThread.mainLoop(Timer.java:562)
	at java.util.TimerThread.run(Timer.java:512)

key : java.net.AddressCache$AddressCacheKey@431ade92
val : java.net.AddressCache$AddressCacheEntry@80bd7f0
key :
val : 0
key : androidx.fragment.app.l@6b49beb
val : java.lang.Object@e883ab1
key : androidx.fragment.app.l@52a2d48
val : java.lang.Object@e883ab1
key : androidx.fragment.app.l@6b49beb
val : java.lang.Object@e883ab1
key : androidx.fragment.app.l@52a2d48
val : java.lang.Object@e883ab1
key : androidx.fragment.app.l@da6a2af
val : java.lang.Object@e883ab1
key : y.b@edc385a
val : java.lang.Object@e883ab1
key : y.b@c8b9a8b
val : java.lang.Object@e883ab1
key : Operation {3095768} {mFinalState = REMOVED} {mLifecycleImpact = REMOVING} {mFragment = k{66f0dd5} (0feca1b8-e52c-4db7-81fc-609ae8b6ea05 id=0x7f0901ee)}
val : false
key : androidx.fragment.app.l@6b49beb
val : java.lang.Object@e883ab1
key : androidx.fragment.app.l@52a2d48
val : java.lang.Object@e883ab1
key :
val : :  0.0  1.0
key : androidx.savedstate.Recreator@42eadd1
val : androidx.savedstate.Recreator@42eadd1=androidx.lifecycle.s@17be036
key : androidx.savedstate.SavedStateRegistry$1@fd31b37
val : androidx.savedstate.SavedStateRegistry$1@fd31b37=androidx.lifecycle.s@2b788a4
key : androidx.fragment.app.l@da6a2af
val : java.lang.Object@e883ab1
key : y.b@d368b10
val : java.lang.Object@e883ab1
key : y.b@cf84609
val : java.lang.Object@e883ab1
key : Operation {f02c00e} {mFinalState = VISIBLE} {mLifecycleImpact = ADDING} {mFragment = h{14ccd09} (565940bb-ac94-42a8-a3d2-3e216d032c21 id=0x7f0901ee)}
val : false
[o5.e.d] param>> a:1, b:0, c:http://trade.firstsechk.com/i-trade/streaming/streamSyncRequest, d: encrypt=1&channel=IH&lang=tw&param=iBaCeUXbDNE%3D%0Anjoon6fjTPoDr%2Bm6KXqw8BO3QLghSa%2FdFRM25WJOVM1%2BFk3riUFLsSiTB%2B9HG361nDIi%2BxioULuA%0AEzfChBnMfb2gylS9ruZ%2Fj16L%2FHWZLrkOg33WFdVw8pOW38Oyd10Mpowsac2mpnDI7rJNi2e7y%2BFn%0AoLQKnLNZyFgXtSmKKYrj796VGWpwD5CpC7c0lYaFDsTGBrHc%2Bj%2FkIZeFgfHusW6uX1cmDUhci13Z%0At9Mg2quWodruk%2FzvrA%2B0MstxMm6U%0A
加密前：http://trade.firstsechk.com/i-trade/streaming/streamSyncRequest
java.lang.Exception
	at java.net.URL.<init>(Native Method)
	at o5.e.d(SourceFile:30)
	at o5.e.d(Native Method)
	at b1.c.s(SourceFile:899)
	at a2.l.T(Unknown Source:30)
	at q3.z.n2(Unknown Source:24)
	at f3.h.l3(Unknown Source:29)
	at f3.h.D2(Unknown Source:9)
	at f3.h.i3(SourceFile:84)
	at f3.h.p1(SourceFile:9)
	at androidx.fragment.app.m1.n(SourceFile:167)
	at androidx.fragment.app.m1.k(SourceFile:56)
	at androidx.fragment.app.c2.b(Unknown Source:5)
	at androidx.fragment.app.j.a(SourceFile:25)
	at androidx.fragment.app.l.b(SourceFile:1533)
	at androidx.fragment.app.f2.c(SourceFile:146)
	at androidx.fragment.app.e1.z(SourceFile:647)
	at androidx.fragment.app.e1.W(Unknown Source:84)
	at androidx.fragment.app.e1.x(SourceFile:74)
	at androidx.fragment.app.h0.run(SourceFile:12)
	at android.os.Handler.handleCallback(Handler.java:873)
	at android.os.Handler.dispatchMessage(Handler.java:99)
	at android.os.Looper.loop(Looper.java:193)
	at android.app.ActivityThread.main(ActivityThread.java:6840)
	at java.lang.reflect.Method.invoke(Native Method)
	at com.android.internal.os.RuntimeInit$MethodAndArgsCaller.run(RuntimeInit.java:493)
	at com.android.internal.os.ZygoteInit.main(ZygoteInit.java:860)

result begin
767
result end
加密前：http://trade.firstsechk.com/i-trade/streaming/streamSyncRequest
java.lang.Exception
	at java.net.URL.<init>(Native Method)
	at com.android.okhttp.HttpUrl.url(HttpUrl.java:327)
	at com.android.okhttp.Request.url(Request.java:53)
	at com.android.okhttp.internal.huc.HttpURLConnectionImpl.execute(HttpURLConnectionImpl.java:463)
	at com.android.okhttp.internal.huc.HttpURLConnectionImpl.connect(HttpURLConnectionImpl.java:132)
	at com.android.okhttp.internal.huc.HttpURLConnectionImpl.getOutputStream(HttpURLConnectionImpl.java:263)
	at o5.c.run(SourceFile:23)

java.lang.Exception
	at o5.e.d(Native Method)
	at b1.c.s(SourceFile:899)
	at a2.l.T(Unknown Source:30)
	at q3.z.n2(Unknown Source:24)
	at f3.h.l3(Unknown Source:29)
	at f3.h.D2(Unknown Source:9)
	at f3.h.i3(SourceFile:84)
	at f3.h.p1(SourceFile:9)
	at androidx.fragment.app.m1.n(SourceFile:167)
	at androidx.fragment.app.m1.k(SourceFile:56)
	at androidx.fragment.app.c2.b(Unknown Source:5)
	at androidx.fragment.app.j.a(SourceFile:25)
	at androidx.fragment.app.l.b(SourceFile:1533)
	at androidx.fragment.app.f2.c(SourceFile:146)
	at androidx.fragment.app.e1.z(SourceFile:647)
	at androidx.fragment.app.e1.W(Unknown Source:84)
	at androidx.fragment.app.e1.x(SourceFile:74)
	at androidx.fragment.app.h0.run(SourceFile:12)
	at android.os.Handler.handleCallback(Handler.java:873)
	at android.os.Handler.dispatchMessage(Handler.java:99)
	at android.os.Looper.loop(Looper.java:193)
	at android.app.ActivityThread.main(ActivityThread.java:6840)
	at java.lang.reflect.Method.invoke(Native Method)
	at com.android.internal.os.RuntimeInit$MethodAndArgsCaller.run(RuntimeInit.java:493)
	at com.android.internal.os.ZygoteInit.main(ZygoteInit.java:860)

key : java.net.AddressCache$AddressCacheKey@431ade92
val : java.net.AddressCache$AddressCacheEntry@72ecf1a
key : java.net.CookieManager
val : java.lang.ref.WeakReference@6140882
[o5.e.d] param>> a:1, b:0, c:http://trade.firstsechk.com/i-trade/streaming/streamSyncRequest, d: encrypt=1&channel=IH&lang=tw&param=5LTXq8lwNaw%3D%0AHB65Y4Y6uaFTXzskF5petlcS7PGaYENJ2yjRhnfbG5%2BKDBjD8j%2BWl3OG8%2BAEbrQTUJdpS3470dVn%0ADu6prZ2fgcq5nx3kUW40igrDCkgCzrPt15gEa7vk7N9b2gFEm73iGr%2F2RszT4QDSPkyrGcv2XPT%2F%0AW5WPUHNQCADIhUTCrPqgPeoNinrMH0L1XAood9vTw%2Bh3VWinPkXFkcflbQOY4pxKfc6o1Lu2Bz6l%0AgrrRB1ftfhTE7pEcwqhQHUgsJ%2Bkn%0A
加密前：http://trade.firstsechk.com/i-trade/streaming/streamSyncRequest
java.lang.Exception
	at java.net.URL.<init>(Native Method)
	at o5.e.d(SourceFile:30)
	at o5.e.d(Native Method)
	at b1.c.s(SourceFile:899)
	at a2.l.T(Unknown Source:30)
	at q3.z.n2(Unknown Source:24)
	at f3.h.K2(SourceFile:88)
	at b2.u.h(SourceFile:862)
	at a2.c.A(SourceFile:2952)
	at a2.c.v(SourceFile:693)
	at a2.b.run(SourceFile:35)

result begin
770
result end
java.lang.Exception
	at o5.e.d(Native Method)
	at b1.c.s(SourceFile:899)
	at a2.l.T(Unknown Source:30)
	at q3.z.n2(Unknown Source:24)
	at f3.h.K2(SourceFile:88)
	at b2.u.h(SourceFile:862)
	at a2.c.A(SourceFile:2952)
	at a2.c.v(SourceFile:693)
	at a2.b.run(SourceFile:35)

加密前：http://trade.firstsechk.com/i-trade/streaming/streamSyncRequest
java.lang.Exception
	at java.net.URL.<init>(Native Method)
	at com.android.okhttp.HttpUrl.url(HttpUrl.java:327)
	at com.android.okhttp.Request.url(Request.java:53)
	at com.android.okhttp.internal.huc.HttpURLConnectionImpl.execute(HttpURLConnectionImpl.java:463)
	at com.android.okhttp.internal.huc.HttpURLConnectionImpl.connect(HttpURLConnectionImpl.java:132)
	at com.android.okhttp.internal.huc.HttpURLConnectionImpl.getOutputStream(HttpURLConnectionImpl.java:263)
	at o5.c.run(SourceFile:23)

key : android.widget.Button{f5625da VF.D..C.. ......ID 3,0-157,67 #3e8}
val : Rect(3, 0 - 157, 67)
key : android.widget.Button{7d2ba0b VFED..C.. ......ID 160,0-314,67 #3e9}
val : Rect(160, 0 - 314, 67)
key : android.widget.Button{8eac0e8 VFED..C.. ......ID 317,0-471,67 #3ea}
val : Rect(317, 0 - 471, 67)
加密前：http://trade.firstsechk.com/i-trade/streaming/streamSyncRequest
java.lang.Exception
	at java.net.URL.<init>(Native Method)
	at b1.b.run(SourceFile:169)
	at java.util.TimerThread.mainLoop(Timer.java:562)
	at java.util.TimerThread.run(Timer.java:512)

key : java.net.AddressCache$AddressCacheKey@431ade92
val : java.net.AddressCache$AddressCacheEntry@91f0394
key : androidx.fragment.app.l@da6a2af
val : java.lang.Object@e883ab1
key : y.b@ab0e37e
val : java.lang.Object@e883ab1
key : y.b@41570df
val : java.lang.Object@e883ab1
key : Operation {ff312c} {mFinalState = REMOVED} {mLifecycleImpact = REMOVING} {mFragment = h{14ccd09} (565940bb-ac94-42a8-a3d2-3e216d032c21 id=0x7f0901ee)}
val : false
key : a07514a5-07c4-44d5-a93b-b2c47ea27a4f
val : androidx.fragment.app.m1@60a3bfb
key : androidx.activity.OnBackPressedDispatcher$LifecycleOnBackPressedCancellable@fc43418
val : androidx.activity.OnBackPressedDispatcher$LifecycleOnBackPressedCancellable@fc43418=androidx.lifecycle.s@f9ae71
key : a07514a5-07c4-44d5-a93b-b2c47ea27a4f
val : FragmentManagerViewModel{9dbe456} Fragments () Child Non Config () ViewModelStores ()
key : 1858444164
val : FragmentManager:a07514a5-07c4-44d5-a93b-b2c47ea27a4f:StartActivityForResult
key : FragmentManager:a07514a5-07c4-44d5-a93b-b2c47ea27a4f:StartActivityForResult
val : 1858444164
key : FragmentManager:a07514a5-07c4-44d5-a93b-b2c47ea27a4f:StartActivityForResult
val : androidx.activity.result.f@2b69cd7
key : 396697409
val : FragmentManager:a07514a5-07c4-44d5-a93b-b2c47ea27a4f:StartIntentSenderForResult
key : FragmentManager:a07514a5-07c4-44d5-a93b-b2c47ea27a4f:StartIntentSenderForResult
val : 396697409
key : FragmentManager:a07514a5-07c4-44d5-a93b-b2c47ea27a4f:StartIntentSenderForResult
val : androidx.activity.result.f@d479c4
key : 361601359
val : FragmentManager:a07514a5-07c4-44d5-a93b-b2c47ea27a4f:RequestPermissions
key : FragmentManager:a07514a5-07c4-44d5-a93b-b2c47ea27a4f:RequestPermissions
val : 361601359
key : FragmentManager:a07514a5-07c4-44d5-a93b-b2c47ea27a4f:RequestPermissions
val : androidx.activity.result.f@929c0ad
key : androidx.fragment.app.Fragment$5@249efe2
val : androidx.fragment.app.Fragment$5@249efe2=androidx.lifecycle.s@b5e2f73
key : androidx.savedstate.Recreator@f816e30
val : androidx.savedstate.Recreator@f816e30=androidx.lifecycle.s@2cebaa9
key : androidx.savedstate.SavedStateRegistry$1@69b282e
val : androidx.savedstate.SavedStateRegistry$1@69b282e=androidx.lifecycle.s@7e24fcf
key :
val : :  0.0  1.0
key : android.animation.AnimatorSet$Node@190eaa4
val : android.animation.AnimatorSet$Node@4b5993a
key : trimPathStart
val : trimPathStart:  0.0  0.75
key : android.animation.AnimatorSet$Node@93afbc2
val : android.animation.AnimatorSet$Node@b38d348
key : trimPathEnd
val : trimPathEnd:  0.0  0.75
key : android.animation.AnimatorSet$Node@d440d10
val : android.animation.AnimatorSet$Node@d40f06
key : trimPathOffset
val : trimPathOffset:  0.0  0.25
key : android.animation.AnimatorSet$Node@8c1120e
val : android.animation.AnimatorSet$Node@9abdbf4
key : rotation
val : rotation:  0.0  720.0
key : a07514a5-07c4-44d5-a93b-b2c47ea27a4f
val : androidx.lifecycle.q0@1eea019
key : com.afe.mobilecore.tcworkspace.info.quote.OrderQueueView
val : public com.afe.mobilecore.tcworkspace.info.quote.OrderQueueView(android.content.Context,android.util.AttributeSet)
key : com.afe.mobilecore.uicomponent.wsview.UCOrderQueueView
val : public com.afe.mobilecore.uicomponent.wsview.UCOrderQueueView(android.content.Context,android.util.AttributeSet)
key : androidx.viewpager2.widget.ViewPager2
val : public androidx.viewpager2.widget.ViewPager2(android.content.Context,android.util.AttributeSet)
key : android.widget.FrameLayout{5f82a24 V.E...... ......I. 0,0-0,0}
val : w{359198d} (4b90221a-7881-441b-81e4-682ecd95cebb)
key :
val : :  0.0  1.0
key :
val : :  0.0  1.0
key : 4b90221a-7881-441b-81e4-682ecd95cebb
val : androidx.fragment.app.m1@be499bc
key : androidx.activity.OnBackPressedDispatcher$LifecycleOnBackPressedCancellable@a94ed45
val : androidx.activity.OnBackPressedDispatcher$LifecycleOnBackPressedCancellable@a94ed45=androidx.lifecycle.s@a123c9a
key : 4b90221a-7881-441b-81e4-682ecd95cebb
val : FragmentManagerViewModel{156e9cb} Fragments () Child Non Config () ViewModelStores ()
key : 1347124676
val : FragmentManager:4b90221a-7881-441b-81e4-682ecd95cebb:StartActivityForResult
key : FragmentManager:4b90221a-7881-441b-81e4-682ecd95cebb:StartActivityForResult
val : 1347124676
key : FragmentManager:4b90221a-7881-441b-81e4-682ecd95cebb:StartActivityForResult
val : androidx.activity.result.f@b3f95a8
key : 51868966
val : FragmentManager:4b90221a-7881-441b-81e4-682ecd95cebb:StartIntentSenderForResult
key : FragmentManager:4b90221a-7881-441b-81e4-682ecd95cebb:StartIntentSenderForResult
val : 51868966
key : FragmentManager:4b90221a-7881-441b-81e4-682ecd95cebb:StartIntentSenderForResult
val : androidx.activity.result.f@19c18c1
key : 1379954500
val : FragmentManager:4b90221a-7881-441b-81e4-682ecd95cebb:RequestPermissions
key : FragmentManager:4b90221a-7881-441b-81e4-682ecd95cebb:RequestPermissions
val : 1379954500
key : FragmentManager:4b90221a-7881-441b-81e4-682ecd95cebb:RequestPermissions
val : androidx.activity.result.f@5478866
key : androidx.fragment.app.Fragment$5@fe857a7
val : androidx.fragment.app.Fragment$5@fe857a7=androidx.lifecycle.s@2cc6454
key : androidx.savedstate.Recreator@4907ffd
val : androidx.savedstate.Recreator@4907ffd=androidx.lifecycle.s@333c4f2
key : androidx.savedstate.SavedStateRegistry$1@838c743
val : androidx.savedstate.SavedStateRegistry$1@838c743=androidx.lifecycle.s@db571c0
key : 4b90221a-7881-441b-81e4-682ecd95cebb
val : androidx.lifecycle.q0@5353e3e
key : ListView
val : public android.widget.ListView(android.content.Context,android.util.AttributeSet)
key : androidx.fragment.app.l@dd3e38f
val : java.lang.Object@e883ab1
key : androidx.savedstate.Recreator@227a61c
val : androidx.savedstate.Recreator@227a61c=androidx.lifecycle.s@5267225
key : androidx.savedstate.SavedStateRegistry$1@5c40ffa
val : androidx.savedstate.SavedStateRegistry$1@5c40ffa=androidx.lifecycle.s@6b529ab
key : androidx.savedstate.Recreator@3710ba1
val : androidx.savedstate.Recreator@3710ba1=androidx.lifecycle.s@83331c6
key : androidx.savedstate.SavedStateRegistry$1@c1ab587
val : androidx.savedstate.SavedStateRegistry$1@c1ab587=androidx.lifecycle.s@8189cb4
key : androidx.fragment.app.l@dd3e38f
val : java.lang.Object@e883ab1
key : androidx.fragment.app.l@dd3e38f
val : java.lang.Object@e883ab1
key : androidx.fragment.app.l@da6a2af
val : java.lang.Object@e883ab1
key : y.b@8c1785f
val : java.lang.Object@e883ab1
key : y.b@58762ac
val : java.lang.Object@e883ab1
key : Operation {7bd9b75} {mFinalState = VISIBLE} {mLifecycleImpact = ADDING} {mFragment = b0{620a452} (a07514a5-07c4-44d5-a93b-b2c47ea27a4f id=0x7f0901ee)}
val : false
[o5.e.d] param>> a:1, b:0, c:http://trade.firstsechk.com/i-trade/streaming/streamSyncRequest, d: encrypt=1&channel=IH&lang=tw&param=wnQFZbjpRvA%3D%0AWogYE%2B0lQCM6%2FmsRWw9jqt6JSpxgkTrsQV6jkFtkMUOfY8Cf5kIrh9Rp1aBCbcP8%2F940L8sobbIY%0A7lR0rIhFQpZxY7dOTIxxVtNf6kbizBcwEuL5j5zXEiTTHURIpblJB5f6aL%2FhSk23ciQHMo9t6dj1%0AMHG%2B%2FcR5u%2FXbjoLCnNY9D1N61cxlvlOWYL%2BLaaCpaZQxIZc2NgZ8%2FOq3XlprQiLtq5ax6uxpCvwt%0Amh8Oz93WsNkKCOkm%2FVLG9jVmfIAcZzUCGZlhE%2B%2FvZ8Tnt18GFcJ8jNfm06IAwKTICNJCPIM%3D%0A
加密前：http://trade.firstsechk.com/i-trade/streaming/streamSyncRequest
java.lang.Exception
	at java.net.URL.<init>(Native Method)
	at o5.e.d(SourceFile:30)
	at o5.e.d(Native Method)
	at b1.c.s(SourceFile:899)
	at a2.l.T(Unknown Source:30)
	at q3.z.n2(Unknown Source:24)
	at g3.b0.i3(Unknown Source:97)
	at g3.b0.p1(SourceFile:12)
	at androidx.fragment.app.m1.n(SourceFile:167)
	at androidx.fragment.app.m1.k(SourceFile:56)
	at androidx.fragment.app.c2.b(Unknown Source:5)
	at androidx.fragment.app.j.a(SourceFile:25)
	at androidx.fragment.app.l.b(SourceFile:1707)
	at androidx.fragment.app.f2.c(SourceFile:146)
	at androidx.fragment.app.e1.z(SourceFile:647)
	at androidx.fragment.app.e1.W(Unknown Source:84)
	at androidx.fragment.app.e1.x(SourceFile:74)
	at androidx.fragment.app.h0.run(SourceFile:12)
	at android.os.Handler.handleCallback(Handler.java:873)
	at android.os.Handler.dispatchMessage(Handler.java:99)
	at android.os.Looper.loop(Looper.java:193)
	at android.app.ActivityThread.main(ActivityThread.java:6840)
	at java.lang.reflect.Method.invoke(Native Method)
	at com.android.internal.os.RuntimeInit$MethodAndArgsCaller.run(RuntimeInit.java:493)
	at com.android.internal.os.ZygoteInit.main(ZygoteInit.java:860)

result begin
784
result end
java.lang.Exception
	at o5.e.d(Native Method)
	at b1.c.s(SourceFile:899)
	at a2.l.T(Unknown Source:30)
	at q3.z.n2(Unknown Source:24)
	at g3.b0.i3(Unknown Source:97)
	at g3.b0.p1(SourceFile:12)
	at androidx.fragment.app.m1.n(SourceFile:167)
	at androidx.fragment.app.m1.k(SourceFile:56)
	at androidx.fragment.app.c2.b(Unknown Source:5)
	at androidx.fragment.app.j.a(SourceFile:25)
	at androidx.fragment.app.l.b(SourceFile:1707)
	at androidx.fragment.app.f2.c(SourceFile:146)
	at androidx.fragment.app.e1.z(SourceFile:647)
	at androidx.fragment.app.e1.W(Unknown Source:84)
	at androidx.fragment.app.e1.x(SourceFile:74)
	at androidx.fragment.app.h0.run(SourceFile:12)
	at android.os.Handler.handleCallback(Handler.java:873)
	at android.os.Handler.dispatchMessage(Handler.java:99)
	at android.os.Looper.loop(Looper.java:193)
	at android.app.ActivityThread.main(ActivityThread.java:6840)
	at java.lang.reflect.Method.invoke(Native Method)
	at com.android.internal.os.RuntimeInit$MethodAndArgsCaller.run(RuntimeInit.java:493)
	at com.android.internal.os.ZygoteInit.main(ZygoteInit.java:860)

加密前：http://trade.firstsechk.com/i-trade/streaming/streamSyncRequest
java.lang.Exception
	at java.net.URL.<init>(Native Method)
	at com.android.okhttp.HttpUrl.url(HttpUrl.java:327)
	at com.android.okhttp.Request.url(Request.java:53)
	at com.android.okhttp.internal.huc.HttpURLConnectionImpl.execute(HttpURLConnectionImpl.java:463)
	at com.android.okhttp.internal.huc.HttpURLConnectionImpl.connect(HttpURLConnectionImpl.java:132)
	at com.android.okhttp.internal.huc.HttpURLConnectionImpl.getOutputStream(HttpURLConnectionImpl.java:263)
	at o5.c.run(SourceFile:23)

key : java.net.AddressCache$AddressCacheKey@431ade92
val : java.net.AddressCache$AddressCacheEntry@b596d62
key : androidx.fragment.app.l@dd3e38f
val : java.lang.Object@e883ab1
key : 9088877a-04f3-4790-ad12-25b0ba75dc35
val : androidx.fragment.app.m1@ba8c1b7
key : androidx.activity.OnBackPressedDispatcher$LifecycleOnBackPressedCancellable@c6a6d24
val : androidx.activity.OnBackPressedDispatcher$LifecycleOnBackPressedCancellable@c6a6d24=androidx.lifecycle.s@469a08d
key : 9088877a-04f3-4790-ad12-25b0ba75dc35
val : FragmentManagerViewModel{9f28242} Fragments () Child Non Config () ViewModelStores ()
key : 1529103822
val : FragmentManager:9088877a-04f3-4790-ad12-25b0ba75dc35:StartActivityForResult
key : FragmentManager:9088877a-04f3-4790-ad12-25b0ba75dc35:StartActivityForResult
val : 1529103822
key : FragmentManager:9088877a-04f3-4790-ad12-25b0ba75dc35:StartActivityForResult
val : androidx.activity.result.f@fdc253
key : 879170086
val : FragmentManager:9088877a-04f3-4790-ad12-25b0ba75dc35:StartIntentSenderForResult
key : FragmentManager:9088877a-04f3-4790-ad12-25b0ba75dc35:StartIntentSenderForResult
val : 879170086
key : FragmentManager:9088877a-04f3-4790-ad12-25b0ba75dc35:StartIntentSenderForResult
val : androidx.activity.result.f@c733790
key : 477333894
val : FragmentManager:9088877a-04f3-4790-ad12-25b0ba75dc35:RequestPermissions
key : FragmentManager:9088877a-04f3-4790-ad12-25b0ba75dc35:RequestPermissions
val : 477333894
key : FragmentManager:9088877a-04f3-4790-ad12-25b0ba75dc35:RequestPermissions
val : androidx.activity.result.f@15cb889
key : androidx.fragment.app.Fragment$5@7aa808e
val : androidx.fragment.app.Fragment$5@7aa808e=androidx.lifecycle.s@29830af
key : androidx.savedstate.Recreator@ffc3cbc
val : androidx.savedstate.Recreator@ffc3cbc=androidx.lifecycle.s@e4f5445
key : androidx.savedstate.SavedStateRegistry$1@5d2179a
val : androidx.savedstate.SavedStateRegistry$1@5d2179a=androidx.lifecycle.s@8c128cb
key : 9088877a-04f3-4790-ad12-25b0ba75dc35
val : androidx.lifecycle.q0@d3786a7
key : com.afe.mobilecore.customctrl.CustEditText
val : public com.afe.mobilecore.customctrl.CustEditText(android.content.Context,android.util.AttributeSet)
key : com.afe.mobilecore.customctrl.CustEditText$InnerEditText
val : public com.afe.mobilecore.customctrl.CustEditText$InnerEditText(android.content.Context,android.util.AttributeSet)
key :
val : :  0.0  1.0
key :
val : :  0.0  1.0
key : androidx.savedstate.Recreator@6a55dee
val : androidx.savedstate.Recreator@6a55dee=androidx.lifecycle.s@b1bb28f
key : androidx.savedstate.SavedStateRegistry$1@4ccc91c
val : androidx.savedstate.SavedStateRegistry$1@4ccc91c=androidx.lifecycle.s@8205925
key : androidx.fragment.app.l@db73cc6
val : java.lang.Object@e883ab1
key : y.b@2ad6487
val : java.lang.Object@e883ab1
key : y.b@fdf1fb4
val : java.lang.Object@e883ab1
key : Operation {6e187dd} {mFinalState = VISIBLE} {mLifecycleImpact = ADDING} {mFragment = e{22ae8ab} (9088877a-04f3-4790-ad12-25b0ba75dc35 id=0x7f0901f0)}
val : false
key : android.widget.LinearLayout{f2add51 V.E...... ......I. 0,0-1080,1920}
val : Rect(0, 0 - 1080, 1920)
key : android.view.View{25519b6 V.ED..... ........ 0,0-1080,72 #102002f android:id/statusBarBackground}
val : Rect(0, 0 - 1080, 72)
key : com.afe.mobilecore.tcuicomponent.UCStatusView{8080ec0 V.E...... ........ 0,1810-1080,1848 #7f09066c app:id/statusView}
val : Rect(0, 1810 - 1080, 1848)
key : android.widget.FrameLayout{4d596b7 V.E...... ........ 0,0-1080,1810 #7f0901ee app:id/frame_Main}
val : Rect(0, 0 - 1080, 1810)
key : android.widget.FrameLayout{6b5ee5a V.E...... ......I. 0,0-1080,1848 #7f0901f0 app:id/frame_Overlay}
val : Rect(0, 0 - 1080, 1848)
key : com.afe.mobilecore.tcuicomponent.TCUCNumPadView{86cf7f9 V.E...... ......I. 0,0-1080,1848 #7f090611 app:id/numPadView}
val : Rect(0, 0 - 1080, 1848)
